row_id	product_url	product_name	varian	relative_time	reviewer	review_text				
6015	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-anegatif7-8-negatif28gb-smartphone-ai-android-5000-mah-negatif73256766negatif042829293	Samsung Galaxy Anegatif7 [8/negatif28GB] - | Smartphone AI | Android | 5000 mAh	Varian: Black.	7 bulan lalu	K***n	barang sesuai dengan spesifikasi plus sudah dapat bonus charger. Performa helio g99 dengan Samsung UI yang ringan membuat hpnya jadi snappy dan cepat.				
6016	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-4-64gb-negatif732negatif596749585negatif4negatif57	Samsung Galaxy A07 LTE 4/64GB	Varian: Green.	7 bulan lalu	Wahyudi	Packing aman, barang baru masih segel, pengiriman standar cepat sampai, untuk harga segini lumayan masuk speknya... semoga awet sesuai update os nya... terima kasih				
6017	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-fit3	Samsung Galaxy Fit3 - Smartwatch	Varian: Pink Gold.	7 bulan lalu	Achmad	barang masih disegel waktu sampai dan ada garansi resmi, berfungsi dengan baik, kualitas barang ori, packing aman pakai bubblewrap tebal dan kardus, terimakasih				
6018	https://www.tokopedia.com/samsung-official-store/baim-wong-samsung-galaxy-a07-lte-4-64gb-negatif73227negatif466negatif43647725	[ Baim Wong ] Samsung Galaxy A07 LTE 4/64GB	Varian: Black.	7 bulan lalu	T***p	Barang diterima dlm keadaan baik dan aman,,kurir langganan,the bestlah pokoknya mah,, Terimakasih Seller,kurir & tiktok,Sukses selalu..👍				
6019	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-buds-core-bluetooth-earbuds-active-noise-cancelling-negatif732negatif4072736805886negatif	Samsung Galaxy Buds Core - Bluetooth Earbuds, Active Noise Cancelling	Varian: White.	7 bulan lalu	N***g	unit dikemas rapih dan aman, sampai dengan mulus, suara keren, oke banget				
6020	https://www.tokopedia.com/samsung-official-store/baim-wong-samsung-galaxy-a07-lte-4-64gb-negatif73227negatif466negatif43647725	[ Baim Wong ] Samsung Galaxy A07 LTE 4/64GB	Varian: Black.	7 bulan lalu	H***l	oke mantap				
6021	https://www.tokopedia.com/samsung-official-store/baim-wong-samsung-galaxy-a07-lte-4-64gb-negatif73227negatif466negatif43647725	[ Baim Wong ] Samsung Galaxy A07 LTE 4/64GB	Varian: Light Violet.	7 bulan lalu	I***x	Terimakasih KA hp nya udah sampai udah nyala bagus dan realpick,,mudah2an awet ya🙏				
6022	https://www.tokopedia.com/samsung-official-store/baim-wong-samsung-galaxy-a07-lte-4-64gb-negatif73227negatif466negatif43647725	[ Baim Wong ] Samsung Galaxy A07 LTE 4/64GB	Varian: Light Violet.	7 bulan lalu	I***x	Terimakasih KA hp nya udah sampai udah nyala bagus dan realpick,,mudah2an awet ya🙏				
6023	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-tab-snegatif0-fe-8-negatif28-tablet-ai-galaxy-ai-layar-besar-negatif73negatif2980858257negatif006negatif	Samsung Galaxy Tab Snegatif0 FE [8/negatif28] - | Tablet AI | Galaxy AI | Layar besar	Varian: Light Blue	7 bulan lalu	I***a	barang ori dan masih disegel				
6024	https://www.tokopedia.com/samsung-official-store/afdhal-yusman-samsung-galaxy-a07-lte-4-64gb-negatif73227negatif3340068negatif8797	[ Afdhal Yusman ] Samsung Galaxy A07 LTE 4/64GB	Varian: Black.	7 bulan lalu	D***f	pokonya mantapz				
6025	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-buds-core-bluetooth-earbuds-active-noise-cancelling-negatif732negatif4072736805886negatif	Samsung Galaxy Buds Core - Bluetooth Earbuds, Active Noise Cancelling	Varian: White.	7 bulan lalu	S***a	Awesome! paired smoothly. Thank youuuu.				
6026	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-6-negatif28gb-negatif7322708976negatif865negatifnegatifnegatif7	Samsung Galaxy A07 LTE 6/negatif28GB	Varian: Light Violet	7 bulan lalu	A***p	mantap				
6027	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-s24-ultra-negatif2-256-smartphone-ai-ai-phone-handphone-ai-kamera-50mp-layar-besar-ram-besar-baterai-tahan-lama	Samsung Galaxy S24 Ultra 5G negatif2/256GB [Smartphone]	Varian: Titanium Gray	7 bulan lalu	B***u	barang diterima baik, pengiriman termasuk cepat untuk luar kota, meskipun agak was-was. alhamdulillah aman				
6028	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-6-negatif28gb-negatif7322708976negatif865negatifnegatifnegatif7	Samsung Galaxy A07 LTE 6/negatif28GB	Varian: Black	7 bulan lalu	R***y	Proses cepat, packing aman & barang sesuai. Terima kasih!..				
6029	https://www.tokopedia.com/samsung-official-store/baim-wong-samsung-galaxy-a07-lte-4-64gb-negatif73227negatif466negatif43647725	[ Baim Wong ] Samsung Galaxy A07 LTE 4/64GB	Varian: Green.	7 bulan lalu	L***c	Alhamdulilah bagus				
6030	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-4-64gb-negatif732negatif596749585negatif4negatif57	Samsung Galaxy A07 LTE 4/64GB	Varian: Green.	7 bulan lalu	A***f	Sesuai bagus				
6031	https://www.tokopedia.com/samsung-official-store/baim-wong-samsung-galaxy-a07-lte-4-64gb-negatif73227negatif466negatif43647725	[ Baim Wong ] Samsung Galaxy A07 LTE 4/64GB	Varian: Green.	7 bulan lalu	M***d	Mantap sesuai pesanan jossssss gandos bahan				
6032	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-buds-core-bluetooth-earbuds-active-noise-cancelling-negatif732negatif4072736805886negatif	Samsung Galaxy Buds Core - Bluetooth Earbuds, Active Noise Cancelling	Varian: White.	7 bulan lalu	D***y	bagus, sesuai worth to buy				
6033	https://www.tokopedia.com/samsung-official-store/samsung-smart-tv-50-qled-4k-qefnegatif-q4-ai-processor-samsung-knox-security-qa50qefnegatifakxxd-negatif73negatif406897698867negatif8negatif	"Samsung Smart TV 50"" QLED 4K QEFnegatif | Q4 AI Processor | Samsung Knox Security | QA50QEFnegatifAKXXD"	Varian: 50	7 bulan lalu	T***y	tv bagus n pengiriman cepat				
6034	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-4-negatif28gb-negatif732negatif5977929497negatif885	Samsung Galaxy A07 LTE 4/negatif28GB	Varian: Black	7 bulan lalu	V***u	Untuk saat ini tidak ada masalah semoga aja kedepan nya tetap baik2 saja🥰				
6035	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-4-64gb-negatif732negatif596749585negatif4negatif57	Samsung Galaxy A07 LTE 4/64GB	Varian: Black.	7 bulan lalu	V***g	Performa sistem: Oke Kualitas pengerjaan: Oke Kejernihan lensa: Oke				
6036	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-4-64gb-negatif732negatif596749585negatif4negatif57	Samsung Galaxy A07 LTE 4/64GB	Varian: Green.	7 bulan lalu	Nurdin	sesuai pesanan				
6037	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-buds-core-bluetooth-earbuds-active-noise-cancelling-negatif732negatif4072736805886negatif	Samsung Galaxy Buds Core - Bluetooth Earbuds, Active Noise Cancelling	Varian: Black.	7 bulan lalu	G***e	Packing aman dan rapi, Original dan Berfungsi dengan baik. keren				
6038	https://www.tokopedia.com/samsung-official-store/baim-wong-samsung-galaxy-a07-lte-4-64gb-negatif73227negatif466negatif43647725	[ Baim Wong ] Samsung Galaxy A07 LTE 4/64GB	Varian: Black.	7 bulan lalu	Q***f	Barang udh di trima bgus				
6039	https://www.tokopedia.com/samsung-official-store/baim-wong-samsung-galaxy-a07-lte-4-64gb-negatif73227negatif466negatif43647725	[ Baim Wong ] Samsung Galaxy A07 LTE 4/64GB	Varian: Black.	7 bulan lalu	F***n	Samsung amanah... Terimakasih sesuai.. Pesan.. 🙏				
6040	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-buds-core-bluetooth-earbuds-active-noise-cancelling-negatif732negatif4072736805886negatif	Samsung Galaxy Buds Core - Bluetooth Earbuds, Active Noise Cancelling	Varian: Black.	7 bulan lalu	A***l	suara mantap , bass sangat empuk				
6041	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-fit3	Samsung Galaxy Fit3 - Smartwatch	Varian: Gray.	7 bulan lalu	R***i	Barangnya asli dan kualitasnya bagus. namun pengiriman nya sangat lama, padahal sesama Jakarta				
6042	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a56-5g-negatif2-256-galaxy-ai-smartphone-ai-50mp-ois-hdr-camera-45w-super-fast-charge-ai-publish-on-negatif73negatif2negatif822negatif3negatif8965229	Samsung Galaxy A56 5G [negatif2/256] - Galaxy AI | Smartphone AI | 50MP OIS HDR Camera | 45W Super Fast Charge AI Publish on	Varian: Pink.	7 bulan lalu	B***z	udah sampe cantik semoga awet				
6043	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-buds-core-bluetooth-earbuds-active-noise-cancelling-negatif732negatif4072736805886negatif	Samsung Galaxy Buds Core - Bluetooth Earbuds, Active Noise Cancelling	Varian: Black	7 bulan lalu	Afrinda	packing rapih, kualitas oke dan sesuai				
6044	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-buds3-pro-silver-white-bluetooth-earbuds-adaptive-noise-control-hi-fi-sound-dual-amp	Samsung Galaxy Buds3 Pro - [Silver, White], Bluetooth Earbuds, Adaptive Noise Control, Hi-Fi Sound, Dual AMP	Varian: White.	7 bulan lalu	Fajar	berfungsi dengan baik, anc mantap, bass mantap. Baterai juga tahan lama				
6045	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-4-64gb-negatif732negatif596749585negatif4negatif57	Samsung Galaxy A07 LTE 4/64GB	Varian: Green.	7 bulan lalu	W***k	Akhirnya ganti warna hijau.				
6046	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-4-negatif28gb-negatif732negatif5977929497negatif885	Samsung Galaxy A07 LTE 4/negatif28GB	Varian: Black	7 bulan lalu	N***m	Bagus banget pokonyaa mantap				
6047	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-fit3	Samsung Galaxy Fit3 - Smartwatch	Varian: Gray.	7 bulan lalu	F***o	Performance: Good Quality of work: Good System performance: Good				
6048	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-fit3	Samsung Galaxy Fit3 - Smartwatch	Varian: Pink Gold.	7 bulan lalu	A***m	Performa: Oke Kualitas pengerjaan: Oke Performa sistem: Oke				
6049	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-4-64gb-negatif732negatif596749585negatif4negatif57			7 bulan lalu	K***n	mantap				
6050	https://www.tokopedia.com/samsung-official-store/exclusive-irvan-galih-x-thiafitrii-samsung-galaxy-a07-lte-4-64gb-negatif732274040835508205	[ Exclusive Irvan Galih x Thiafitrii ] Samsung Galaxy A07 LTE 4/64GB	Varian: Green.	7 bulan lalu	J***s	Rekomendasi				
6051	https://www.tokopedia.com/samsung-official-store/baim-wong-samsung-galaxy-a07-lte-4-64gb-negatif73227negatif466negatif43647725			7 bulan lalu	O***m	Kualitas pengerjaan: Aman				
6052	https://www.tokopedia.com/samsung-official-store/baim-wong-samsung-galaxy-a07-lte-4-64gb-negatif73227negatif466negatif43647725	[ Baim Wong ] Samsung Galaxy A07 LTE 4/64GB	Varian: Light Violet.	7 bulan lalu	V***l	Terimakasih barang sudah sampai				
6053	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-s25-fe-8-5negatif2gb-smartphone-ai-android-galaxy-ai-4900-mah-negatif7327798268359823negatif7	Samsung Galaxy S25 FE [8/5negatif2GB] - Smartphone AI | Android | Galaxy AI | 4900 mAh	Varian: White	7 bulan lalu	Fioren	Sangat sangat worth it... Rencana emg mau beli pas negatif0.negatif0, trnyata pas jg muncul varian 8/5negatif2, ditambah dapet promo yg WOW Total bayar cuma 8.9 tp dapet internal gede + g...				
6054	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a06-4-negatif28gb	Samsung Galaxy A06 4/negatif28GB	Varian: Black	7 bulan lalu	I***u	rec seller 👍				
6055	https://www.tokopedia.com/samsung-official-store/exclusive-irvan-galih-x-thiafitrii-samsung-galaxy-a07-lte-4-64gb-negatif732274040835508205			7 bulan lalu	S***q	barng ori,pngirimn cepet bngt ..dan amanah				
6056	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-8-256gb-negatif732negatif59842824062957	Samsung Galaxy A07 LTE 8/256GB	Varian: Light Violet	7 bulan lalu	A***k	Kejernihan lensa: Jernih ori negatif00%....toko amanah				
6057	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-fit3	Samsung Galaxy Fit3 - Smartwatch	Varian: Pink Gold.	7 bulan lalu	Q***v	semoga tahan lama. ga ada minus selama unboxing&digunain d hnegatif				
6058	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-watch-fe-smartwatch	Samsung Galaxy Watch FE - [Silver], Smartwatch, Prosesor 5nm, Armor Aluminum, IP68	Varian: Silver	7 bulan lalu	Evan	setelah pakai beberapa bulan bagus dan ori				
6059	https://www.tokopedia.com/samsung-official-store/exclusive-irvan-galih-x-thiafitrii-samsung-galaxy-a07-lte-4-64gb-negatif732274040835508205			7 bulan lalu	L***f	diterima				
6060	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-anegatif7-8-negatif28gb-smartphone-ai-android-5000-mah-negatif73256766negatif042829293	Samsung Galaxy Anegatif7 [8/negatif28GB] - | Smartphone AI | Android | 5000 mAh	Varian: Light Blue.	7 bulan lalu	Z***s	Barang ok bagus sesuai dan orisinil				
6061	https://www.tokopedia.com/samsung-official-store/baim-wong-samsung-galaxy-a07-lte-4-64gb-negatif73227negatif466negatif43647725	[ Baim Wong ] Samsung Galaxy A07 LTE 4/64GB	Varian: Light Violet.	7 bulan lalu	B***z	Kualitas pengerjaan: Baik				
6062	https://www.tokopedia.com/samsung-official-store/baim-wong-samsung-galaxy-a07-lte-4-64gb-negatif73227negatif466negatif43647725	[ Baim Wong ] Samsung Galaxy A07 LTE 4/64GB	Varian: Green.	7 bulan lalu	W***g	hp nya bagus. baru masih segel.				
6063	https://www.tokopedia.com/samsung-official-store/baim-wong-samsung-galaxy-a07-lte-4-64gb-negatif73227negatif466negatif43647725	[ Baim Wong ] Samsung Galaxy A07 LTE 4/64GB	Varian: Green.	7 bulan lalu	F***r	Alhamdulillah barang smpai dgn selamat Tidak ada lecet terima kasih bosqw.. Sukses terus Alhamdulillah Suakaa				
6064	https://www.tokopedia.com/samsung-official-store/baim-wong-samsung-galaxy-a07-lte-4-64gb-negatif73227negatif466negatif43647725	[ Baim Wong ] Samsung Galaxy A07 LTE 4/64GB	Varian: Black.	7 bulan lalu	I***f	Mantap				
6065	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-anegatif7-5g-8-256gb-negatif73229357297687negatif405	Samsung Galaxy Anegatif7 5G 8/256GB	Varian: Black	7 bulan lalu	Nandar	barang masih di segel pas sampai di rumah ...berpungsi dengan baik..pengiriman cepat..mantul banget				
6066	https://www.tokopedia.com/samsung-official-store/baim-wong-samsung-galaxy-a07-lte-4-64gb-negatif73227negatif466negatif43647725	[ Baim Wong ] Samsung Galaxy A07 LTE 4/64GB	Varian: Green.	7 bulan lalu	E***z	Hp ny udh nyampe kemaren				
6067	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-buds-core-bluetooth-earbuds-active-noise-cancelling-negatif732negatif4072736805886negatif	Samsung Galaxy Buds Core - Bluetooth Earbuds, Active Noise Cancelling	Varian: White.	7 bulan lalu	M***d	Kualitas sangat baik, mudah digunakan dan sesuai dengan deskripsi.				
6068	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-buds-core-bluetooth-earbuds-active-noise-cancelling-negatif732negatif4072736805886negatif	Samsung Galaxy Buds Core - Bluetooth Earbuds, Active Noise Cancelling	Varian: White.	7 bulan lalu	F***p	mantap				
6069	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-8-256gb-negatif732negatif59842824062957	Samsung Galaxy A07 LTE 8/256GB	Varian: Black	7 bulan lalu	sholeh	pengiriman cepat, packing aman , barang original				
6070	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-fit3	Samsung Galaxy Fit3 - Smartwatch	Varian: Gray.	7 bulan lalu	N***c	Nyaman di pakai				
6071	https://www.tokopedia.com/samsung-official-store/baim-wong-samsung-galaxy-a07-lte-4-64gb-negatif73227negatif466negatif43647725	[ Baim Wong ] Samsung Galaxy A07 LTE 4/64GB	Varian: Black.	7 bulan lalu	U***m	Kejernihan lensa: Lensa bagus Kualitas pengerjaan: Rapi mantap				
6072	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-s25-fe-8-256gb-smartphone-ai-android-galaxy-ai-4900-mah-exynos-2400-negatif7324386063negatif3654253	Samsung Galaxy S25 FE [8/256GB] | Smartphone AI | Android | Galaxy AI | 4900 mAh | Exynos 2400	Varian: Navy	7 bulan lalu	L***i	Barang masih segel, berfungsi dengan baik, bonus juga dapat.				
6073	https://www.tokopedia.com/samsung-official-store/baim-wong-samsung-galaxy-a07-lte-4-64gb-negatif73227negatif466negatif43647725			7 bulan lalu	N***y	Bagusssss				
6074	https://www.tokopedia.com/samsung-official-store/afdhal-yusman-samsung-galaxy-a07-lte-4-64gb-negatif73227negatif3340068negatif8797	[ Afdhal Yusman ] Samsung Galaxy A07 LTE 4/64GB	Varian: Green.	7 bulan lalu	H***x	Kejernihan lensa: Mantap Kualitas pengerjaan: Mantap Terimakasih kasih banyak sudah melayani dengan baik.samsung A07 nya sampai dg cepat barang bagus tidak ada cacat. Sem...				
6075	https://www.tokopedia.com/samsung-official-store/baim-wong-samsung-galaxy-a07-lte-4-64gb-negatif73227negatif466negatif43647725	[ Baim Wong ] Samsung Galaxy A07 LTE 4/64GB	Varian: Green.	7 bulan lalu	J***q	masyallah hp nya luar biasa bagus tadinya si sempet ragu beli di online..tapi alhamdulilah memuaskan.mksih yokonya amanah .lancar terus usahanya..				
6076	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-s25-fe-8-256gb-smartphone-ai-android-galaxy-ai-4900-mah-exynos-2400-negatif7324386063negatif3654253	Samsung Galaxy S25 FE [8/256GB] | Smartphone AI | Android | Galaxy AI | 4900 mAh | Exynos 2400	Varian: Navy	7 bulan lalu	Dian	Spesifikasi Samsung Galaxy S25 FE memang oke banget. Warna biru navy nya elegant banget. Kapasitas memori nya besar, kameranya bagus, kejernihan gambar pd layar bagus ban...				
6077	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-fit3	Samsung Galaxy Fit3 - Smartwatch	Varian: Gray.	7 bulan lalu	B***b	Performa: Bgs				
6078	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-6-negatif28gb-negatif7322708976negatif865negatifnegatifnegatif7	Samsung Galaxy A07 LTE 6/negatif28GB	Varian: Black	7 bulan lalu	Fernanda	barang sampai tujuan dengan selamat, kondisi prima tidak ada lecet sedikitpun, mesin normal layaknya baru dan toko aman terpercaya				
6079	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a07-lte-4-64gb-negatif732negatif596749585negatif4negatif57	Samsung Galaxy A07 LTE 4/64GB	Varian: Green.	7 bulan lalu	Forman	pengiriman cepat barang asli pack aman. spesifikasi standar banget				
6080	https://www.tokopedia.com/samsung-official-store/baim-wong-samsung-galaxy-a07-lte-4-64gb-negatif73227negatif466negatif43647725	[ Baim Wong ] Samsung Galaxy A07 LTE 4/64GB	Varian: Light Violet.	7 bulan lalu	M***u	Siiip 👍👍👍				
6081	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-a36-5g-8-256gb-upgrade-dari-8-negatif28-gb-snapdragon-6-gen-3-handphone-ai-galaxy-ai-45w-fast-charging-negatif7309265354909634negatif9	Samsung Galaxy A36 5G [8/256] [Upgrade dari 8/negatif28 GB] | Galaxy AI | Snapdragon 6 | 45W Super Fast Charge	Varian: Awesome Lavender.	7 bulan lalu	Gugun	real picccc barang mantap sangat puas walau penyedia jasa kirim lelet				
6082	https://www.tokopedia.com/samsung-official-store/samsung-galaxy-anegatif6-lte-8-negatif28gb-negatif73negatif2negatif8206870636525	Samsung Galaxy Anegatif6 LTE 8/negatif28GB	Varian: Light Green.	7 bulan lalu	T***h	Kejernihan lensa: Bagus banget ga nyesal order disini,next order lagi				
6083	https://www.tokopedia.com/samsung-official-store/baim-wong-samsung-galaxy-a07-lte-4-64gb-negatif73227negatif466negatif43647725	[ Baim Wong ] Samsung Galaxy A07 LTE 4/64GB	Varian: Black.	7 bulan lalu	F***s	Kejernihan lensa: Bagus terang jernih				
